°Ç¹°¸í,Æ¯¼öÁö¸í,ºí·Ï,·ÎÆ®,¿ëµµÄÚµå,¿ëµµÄÚµå¸í,±¸Á¶ÄÚµå,±¸Á¶ÄÚµå¸í,ÁÖ°ÇÃà¹°¼ö,¿¬¸éÀû(§³),ÃÑ¼¼´ë¼ö(¼¼´ë),Ã¶°Å¸ê½Ç±¸ºÐÄÚµå,Ã¶°Å¸ê½Ç±¸ºÐÄÚµå¸í,Ã¶°Å½ÃÀÛÀÏ,Ã¶°ÅÁ¾·áÀÏ,Ã¶°Å¸ê½ÇÀÏ,°ÇÃàÇã°¡ÀÏ,Âø°ø¿¹Á¤ÀÏ,Âø°øÀÏ,»ç¿ë°Ë»çÀÏ,»ç¿ë°Ë»ç¿¹Á¤ÀÏ,»ý¼ºÀÏÀÚ,¼ø¹ø,´ëÁöÀ§Ä¡,½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿ÄÚµå,´ëÁö±¸ºÐÄÚµå,¹ø,Áö,°ü¸®ÁÖÅÃ´ëÀåPK
,,,,,,,,0,0,0,,,,,,20141013,,,,,20141014,105,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100008746
,,,,,,,,0,0,0,,,,,,20141015,,,20141121,,20141122,106,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100008765
,,,,,,,,0,0,0,,,,,,20141015,,,,,20141016,107,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100008766
,,,,,,,,0,0,0,,,,,,20141015,,,,,20141017,108,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100008785
,,,,,,,,0,0,0,,,,,,20141017,,,,,20141018,109,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100008805
,,,,,,,,0,0,0,,,,,,20141027,,,,,20141028,110,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100008825
,,,,,,,,0,0,0,,,,,,20141031,,,,,20141101,111,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100008845
,,,,,,,,0,0,0,,,,,,20141031,,,,,20141101,112,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 561¹øÁö,11215,10400,0,561,0,11215-100008846
,,,,,,,,0,0,0,,,,,,20141107,,,,,20141108,113,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100008865
,,,,,,,,0,0,0,,,,,,20141113,,,,,20141114,114,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100008885
,,,,,,,,0,116926.49,0,,,,,,20141117,,,20141231,,20150101,115,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100008905
,,,,,,,,0,0,0,,,,,,20141119,,,,,20141121,116,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100008925
,,,,,,,,0,0,0,,,,,,20141119,,,,,20141121,117,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100008926
,,,,,,,,0,0,0,,,,,,20141125,,,,,20141126,118,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100008965
,,,,,,,,0,0,0,,,,,,20141125,,,20141217,20141210,20141219,119,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100008966
,,,,,,,,0,0,0,,,,,,20141127,20141129,,,,20141128,120,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100008985
,,,,,,,,0,0,0,,,,,,20141127,,,,,20141128,121,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100008986
,,,,,,,,0,0,0,,,,,,20141127,,,20141216,,20141217,122,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 561¹øÁö,11215,10400,0,561,0,11215-100009005
,,,,,,,,0,0,0,,,,,,20141127,,,,,20141128,123,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009006
,,,,,,,,0,0,0,,,,,,20141201,,,,,20141202,124,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100009026
,,,,,,,,0,0,0,,,,,,20141205,,,,,20141206,125,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100009046
,,,,,,,,0,0,0,,,,,,20141215,,,,,20141217,126,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100009085
,,,,,,,,0,0,0,,,,,,20141216,,,,,20141217,127,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009105
,,,,,,,,0,0,0,,,,,,20141216,,,,,20141217,128,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009106
,,,,,,,,0,0,0,,,,,,20141218,20141222,,,20141227,20141219,129,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009126
,,,,,,,,0,0,0,,,,,,20141223,,,,,20141224,130,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100009165
,,,,,,,,0,0,0,,,,,,20141230,,,,,20141231,131,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009205
,,,,,,,,0,0,0,,,,,,20150106,,,,,20150107,132,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009225
,,,,,,,,0,0,0,,,,,,20150114,,,20150212,,20150213,133,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009245
,,,,,,,,0,0,0,,,,,,20150115,20150116,,,20150121,20150116,134,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100009246
,,,,,,,,0,0,0,,,,,,20150115,,,,,20150116,135,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009266
,,,,,,,,0,0,0,,,,,,20150123,,,20150309,,20150310,136,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009286
,,,,,,,,0,0,0,,,,,,20150129,,,20150318,20150215,20150319,137,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100009325
,,,,,,,,0,0,0,,,,,,20150203,,,,,20150204,138,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 579¹øÁö,11215,10400,0,579,0,11215-100009345
,,,,,,,,0,0,0,,,,,,20150209,,,,,20150212,139,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009365
,,,,,,,,0,0,0,,,,,,20150210,,,,,20150212,140,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009386
,,,,,,,,0,0,0,,,,,,20150210,,,,,20150212,141,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009387
,,,,,,,,0,8474.44,0,,,,,,20150210,20150205,,,20150215,20150212,142,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009388
,,,,,,,,0,0,0,,,,,,20150210,,,,,20150212,143,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009405
,,,,,,,,0,0,0,,,,,,20150213,,,,,20150214,144,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100009425
,,,,,,,,0,0,0,,,,,,20150305,,,,,20150306,145,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009485
,,,,,,,,0,0,0,,,,,,20150311,,,,,20150312,146,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100009506
,,,,,,,,0,0,0,,,,,,20150317,,,,,20150318,147,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100009525
,,,,,,,,0,0,0,,,,,,20150320,,,20150430,,20150501,148,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100009545
,,,,,,,,0,0,0,,,,,,20150331,,,,,20150401,149,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009575
,,,,,,,,0,0,0,,,,,,20150402,,,,,20150403,150,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100009587
,,,,,,,,0,0,0,,,,,,20150406,,,,,20150407,151,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009605
,,,,,,,,0,0,0,,,,,,20150406,,,,,20150407,152,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009606
,,,,,,,,0,0,0,,,,,,20150408,,,,,20150409,153,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 569¹øÁö,11215,10400,0,569,0,11215-100009645
,,,,,,,,0,0,0,,,,,,20150410,,,,,20150411,154,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100009685
,,,,,,,,0,0,0,,,,,,20150413,,,,,20150414,155,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100009705
,,,,,,,,0,0,0,,,,,,20150413,,,,,20150414,156,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100009725
,,,,,,,,0,0,0,,,,,,20150422,,,,,20150423,157,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100009765
,,,,,,,,0,0,0,,,,,,20150424,,,,,20150425,158,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100009785
,,,,,,,,0,0,0,,,,,,20150428,,,,,20150429,159,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100009805
,,,,,,,,0,0,0,,,,,,20150506,,,,,20150507,160,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100009825
,,,,,,,,0,0,0,,,,,,20150507,,,,,20150508,161,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100009845
,,,,,,,,0,0,0,,,,,,20150508,,,,,20150509,162,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100009865
,,,,,,,,0,0,0,,,,,,20150512,,,,,20150513,163,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100009905
,,,,,,,,0,0,0,,,,,,20150513,20150521,,,20150526,20150514,164,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100009925
,,,,,,,,0,0,0,,,,,,20150521,,,,,20150522,165,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100009945
,,,,,,,,0,0,0,,,,,,20150612,,,,,20150613,166,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100010025
,,,,,,,,0,0,0,,,,,,20150615,,,20150712,20150702,20150714,167,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 578¹øÁö,11215,10400,0,578,0,11215-100010045
,,,,,,,,0,0,0,,,,,,20150615,,,20150812,,20150813,168,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100010046
,,,,,,,,0,0,0,,,,,,20150618,,,,,20150619,169,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010065
,,,,,,,,0,0,0,,,,,,20150619,,,,,20150620,170,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010085
,,,,,,,,0,0,0,,,,,,20150622,,,,,20150623,171,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010106
,,,,,,,,0,0,0,,,,,,20150629,,,,,20150630,172,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 453-1¹øÁö,11215,10400,0,453,1,11215-100010126
,,,,,,,,0,0,0,,,,,,20150710,,,,,20150711,173,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010165
,,,,,,,,0,0,0,,,,,,20150727,,,,,20150728,174,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010247
,,,,,,,,0,0,0,,,,,,20150805,,,,,20150806,175,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010305
,,,,,,,,0,0,0,,,,,,20150810,20150810,,,20150815,20150812,176,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100010345
,,,,,,,,0,0,0,,,,,,20150812,,,,,20150813,177,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010365
,,,,,,,,0,0,0,,,,,,20150819,,,,,20150820,178,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100010385
,,,,,,,,0,0,0,,,,,,20150819,,,,,20150820,179,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010386
,,,,,,,,0,0,0,,,,,,20150901,,,,,20150903,180,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100010425
,,,,,,,,0,0,0,,,,,,20150901,,,,,20150903,181,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100010445
,,,,,,,,0,0,0,,,,,,20150904,,,,,20150905,182,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100010465
,,,,,,,,0,0,0,,,,,,20150907,20150912,,,20150917,20150908,183,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100010487
,,,,,,,,0,0,0,,,,,,20150917,,,,,20150918,184,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100010525
,,,,,,,,0,0,0,,,,,,20150917,,,,,20150918,185,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010526
,,,,,,,,0,0,0,,,,,,20150923,,,,,20150924,186,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 582¹øÁö,11215,10400,0,582,0,11215-100010545
,,,,,,,,0,0,0,,,,,,20151007,,,,,20151008,187,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100010565
,,,,,,,,0,0,0,,,,,,20151007,,,,,20151008,188,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010567
,,,,,,,,0,0,0,,,,,,20151013,,,,,20151014,189,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010586
,,,,,,,,0,0,0,,,,,,20151015,,,,,20151016,190,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 145-8¹øÁö,11215,10400,0,145,8,11215-100010605
,,,,,,,,0,0,0,,,,,,20151016,,,20151125,,20151130,191,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010606
,,,,,,,,0,0,0,,,,,,20151021,,,,,20151027,192,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010626
,,,,,,,,0,0,0,,,,,,20151021,,,,,20151022,193,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010627
,,,,,,,,0,0,0,,,,,,20151028,,,,,20151107,194,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010645
,,,,,,,,0,0,0,,,,,,20151029,,,,,20151107,195,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010665
,,,,,,,,0,0,0,,,,,,20151112,,,,,20151118,196,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010725
,,,,,,,,0,0,0,,,,,,20151207,,,,,20151208,197,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100010905
,,,,,,,,0,0,0,,,,,,20151207,,,,,20151208,198,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100010906
,,,,,,,,0,0,0,,,,,,20151209,,,,,20151210,199,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 561¹øÁö,11215,10400,0,561,0,11215-100010925
,,,,,,,,0,0,0,,,,,,20151215,,,20160114,,20160115,200,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011005
,,,,,,,,0,0,0,,,,,,20151216,,,,,20151217,201,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011025
,,,,,,,,0,0,0,,,,,,20151218,20151227,,,20160101,20151219,202,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100011065
,,,,,,,,0,0,0,,,,,,20151221,,,20160204,20160110,20160206,203,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011085
,,,,,,,,0,0,0,,,,,,20151221,,,,,20151222,204,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011086
,,,,,,,,0,0,0,,,,,,20160106,,,,,20160108,205,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011125
,,,,,,,,0,0,0,,,,,,20160113,,,20180202,,20180207,206,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100011185
,,,,,,,,0,0,0,,,,,,20160113,,,,,20160114,207,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011186
,,,,,,,,0,0,0,,,,,,20160113,,,,,20160114,208,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011187
,,,,,,,,0,0,0,,,,,,20160115,,,,,20160116,209,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100011205
,,,,,,,,0,0,0,,,,,,20160119,,,,,20160120,210,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011225
,,,,,,,,0,0,0,,,,,,20160127,,,,,20160128,211,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011265
,,,,,,,,0,0,0,,,,,,20160204,,,20160419,20160216,20160420,212,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011285
,,,,,,,,0,0,0,,,,,,20160216,,,,,20160217,213,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011305
,,,,,,,,0,0,0,,,,,,20160218,,,,,20160219,214,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011345
,,,,,,,,0,0,0,,,,,,20160222,,,,,20160223,215,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 567¹øÁö,11215,10400,0,567,0,11215-100011365
,,,,,,,,0,0,0,,,,,,20160222,,,,,20160223,216,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011385
,,,,,,,,0,0,0,,,,,,20160223,,,20160404,20160315,20160407,217,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011405
,,,,,,,,0,0,0,,,,,,20160225,,,20171026,,20171027,218,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011425
,,,,,,,,0,0,0,,,,,,20160225,,,20180212,,20180213,219,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011426
,,,,,,,,0,0,0,,,,,,20160302,,,20170918,,20170919,220,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011465
,,,,,,,,0,0,0,,,,,,20160309,,,20180227,,20180228,221,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 565¹øÁö,11215,10400,0,565,0,11215-100011486
,,,,,,,,0,2561.51,0,,,,,,20160311,,,20160321,,20160322,222,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 566¹øÁö,11215,10400,0,566,0,11215-100011505
,,,,,,,,0,0,0,,,,,,20160316,,,,,20160317,223,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011525
,,,,,,,,0,0,0,,,,,,20160321,,,,,20160322,224,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011565
,,,,,,,,0,0,0,,,,,,20160322,,,,,20160323,225,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 554-7¹øÁö,11215,10400,0,554,7,11215-100011585
,,,,,,,,0,0,0,,,,,,20160323,,,20180212,,20180213,226,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011587
,,,,,,,,0,0,0,,,,,,20160325,20160402,,,20160407,20160326,227,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 576¹øÁö,11215,10400,0,576,0,11215-100011605
,,,,,,,,0,0,0,,,,,,20160325,,,20160517,20160425,20160518,228,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011606
,,,,,,,,0,0,0,,,,,,20160328,,,,,20160329,229,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011626
,,,,,,,,0,0,0,,,,,,20160328,,,20180214,,20180220,230,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 218-1¹øÁö,11215,10400,0,218,1,11215-100011627
,,,,,,,,0,0,0,,,,,,20160401,,,,,20160407,231,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 484¹øÁö,11215,10400,0,484,0,11215-100011645
,,,,,,,,0,0,0,,,,,,20160407,,,,,20160409,232,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100011665
,,,,,,,,0,0,0,,,,,,20160407,,,20171010,,20171014,233,¼­¿ïÆ¯º°½Ã ±¤Áø±¸ ±¤Àåµ¿ 577¹øÁö,11215,10400,0,577,0,11215-100011666
